"","Town_City","Village","Streets","count_families","CF_int","A_int","AP_int","HP_int","building_id","damage_grade"
"1705",17,247,3997,0,4,5,8,10,439184,"2"
"1706",16,1014,86,1,2,95,10,5,90397,"2"
"1707",6,932,857,1,2,5,8,7,259692,"2"
"1708",8,812,7586,1,3,25,6,7,1050594,"2"
"1709",20,158,621,2,2,5,7,6,495892,"2"
"1710",17,409,8987,1,2,40,6,7,1010305,"2"
"1711",12,1261,5511,1,2,15,6,4,732260,"2"
"1712",7,157,5265,1,2,25,18,5,103634,"2"
"1713",26,39,10795,1,2,5,29,7,364842,"2"
"1714",10,1074,8048,1,1,10,4,3,495325,"2"
"1715",21,1219,9088,1,2,0,4,6,1040813,"2"
"1716",12,93,9745,1,2,20,8,5,467914,"2"
"1717",16,479,8554,1,2,70,6,5,928120,"2"
"1718",7,790,7889,1,2,0,10,5,962458,"2"
"1719",26,1023,11319,1,1,5,18,3,36052,"2"
"1720",20,158,5901,1,1,10,17,3,203619,"2"
"1721",21,336,5107,1,2,10,6,5,603769,"2"
"1722",6,376,1025,0,2,20,6,5,806014,"2"
"1723",25,745,8909,1,1,10,7,3,202819,"2"
"1724",10,636,4705,1,1,5,7,3,628055,"2"
"1725",6,54,242,0,2,40,4,6,712605,"2"
"1726",10,405,7023,1,2,20,4,4,426735,"2"
"1727",27,269,5197,1,3,0,6,7,738444,"2"
"1728",20,1021,10890,1,2,20,6,5,556345,"2"
"1729",4,1282,1724,1,2,25,5,6,40281,"2"
"1730",26,1085,2053,1,2,5,5,5,114815,"2"
"1731",7,691,1286,1,2,60,3,5,167100,"2"
"1732",8,912,5485,1,3,10,9,6,436004,"2"
"1733",20,236,4811,1,1,20,6,5,642128,"2"
"1734",6,48,6988,1,2,5,8,5,590611,"2"
"1735",10,1397,1591,1,1,0,6,4,733750,"2"
"1736",7,455,11450,1,2,0,4,5,857225,"2"
"1737",13,373,5995,1,2,30,5,4,827488,"2"
"1738",7,746,95,1,2,10,8,5,985602,"2"
"1739",6,770,5002,1,3,0,10,9,314536,"2"
"1740",10,405,5132,1,2,10,6,6,501840,"2"
"1741",5,1079,4274,1,2,25,12,5,806296,"2"
"1742",10,488,6394,1,2,5,6,6,989854,"2"
"1743",9,546,8340,1,1,15,8,4,512260,"2"
"1744",26,264,6666,1,2,0,5,4,610104,"2"
"1745",26,740,7163,1,2,30,4,6,154269,"2"
"1746",6,1206,291,1,2,65,9,8,304048,"2"
"1747",3,175,5068,1,4,20,7,9,742158,"2"
"1748",20,863,11793,1,2,20,11,6,870688,"2"
"1749",10,1382,371,1,3,10,17,7,1010128,"2"
"1750",13,64,11594,1,2,0,7,4,490377,"2"
"1751",26,36,7472,1,1,0,6,4,341746,"2"
"1752",17,247,2918,1,2,0,6,7,795693,"2"
"1753",10,76,2145,1,3,10,11,8,610055,"2"
"1754",7,333,4107,1,2,10,3,5,490448,"2"
"1755",26,39,10795,1,2,15,27,7,282000,"2"
"1756",26,1110,4418,1,2,15,5,4,983538,"2"
"1757",7,333,1741,1,2,5,5,5,976273,"2"
"1758",26,886,11288,1,2,10,7,5,507502,"2"
"1759",6,1241,2336,1,2,0,6,5,154860,"2"
"1760",30,1111,7061,1,2,5,11,5,588531,"2"
"1761",27,390,4124,1,5,40,4,11,614360,"2"
"1762",25,1368,10899,1,2,25,9,5,157662,"2"
"1763",15,668,3329,1,2,80,9,5,53090,"2"
"1764",22,119,6457,1,1,5,9,3,764338,"2"
"1765",26,432,4435,1,2,30,6,4,943167,"2"
"1766",25,902,10364,1,1,10,9,3,752308,"2"
"1767",25,419,10680,1,2,995,8,4,780628,"2"
"1768",21,313,11296,1,3,20,6,6,734755,"2"
"1769",25,889,1339,1,2,35,10,5,745479,"2"
"1770",4,1202,11891,1,2,15,6,5,264526,"2"
"1771",26,619,11351,1,1,25,6,3,357903,"2"
"1772",22,1152,8676,1,2,15,7,6,868289,"2"
"1773",7,936,7115,1,2,10,6,5,467560,"2"
"1774",13,1053,1555,1,2,5,5,6,450384,"2"
"1775",1,567,11886,1,1,10,6,3,724475,"2"
"1776",3,1387,3795,1,4,120,4,8,971527,"2"
"1777",13,531,1384,1,2,20,7,5,683002,"2"
"1778",26,74,12114,1,2,40,5,6,196757,"2"
"1779",11,131,5997,0,2,30,16,6,162936,"2"
"1780",13,1310,4214,0,2,15,6,5,681824,"2"
"1781",30,1124,9467,1,2,40,20,5,327862,"2"
"1782",10,562,7451,1,3,20,5,6,732330,"2"
"1783",10,1248,11556,1,2,50,5,5,787145,"2"
"1784",20,1161,11175,1,2,90,6,6,434118,"2"
"1785",10,1224,11128,2,1,10,4,3,306819,"2"
"1786",7,936,7115,1,2,5,6,5,575767,"2"
"1787",11,883,8617,1,2,25,9,5,394652,"2"
"1788",7,157,10036,1,2,30,5,5,239539,"2"
"1789",26,991,47,1,2,20,7,5,999439,"2"
"1790",16,177,11261,1,3,20,6,6,332494,"2"
"1791",13,373,5778,1,2,30,4,5,628562,"2"
"1792",16,959,5146,0,2,5,10,5,458157,"2"
"1793",20,863,11793,1,2,10,11,6,265777,"2"
"1794",4,571,11368,1,2,20,9,5,138854,"2"
"1795",4,144,5921,1,2,0,11,5,651704,"2"
"1796",10,310,1144,1,3,25,11,7,336355,"2"
"1797",12,1103,681,1,2,20,7,4,64253,"2"
"1798",16,352,10849,0,4,20,28,10,657395,"2"
"1799",4,388,12065,1,3,25,4,6,491346,"2"
"1800",27,269,5197,0,3,80,5,6,490379,"2"
"1801",20,1339,6898,1,2,5,10,4,1007042,"2"
"1802",3,1229,2403,2,3,40,7,8,708081,"2"
"1803",16,1012,4238,1,2,5,6,6,481511,"2"
"1804",11,389,10325,1,2,20,6,7,740820,"2"
"1805",27,1394,6663,1,3,25,4,6,903052,"2"
"1806",20,508,12421,1,2,5,7,4,876409,"2"
"1807",4,13,12366,1,3,50,5,6,9904,"2"
"1808",15,874,1239,1,3,15,10,7,823257,"2"
"1809",26,36,6436,0,1,30,20,3,222557,"2"
"1810",8,613,4715,1,3,25,12,6,213460,"2"
"1811",30,1244,7946,0,2,20,4,4.2171123454288,794862,"2"
"1812",6,1384,501,0,2,10,9,5,694993,"2"
"1813",8,217,18,1,3,35,13,7,848106,"2"
"1814",1,1137,12461,1,3,45,9,8,873516,"2"
"1815",10,1250,4608,1,2,10,4,5,412543,"2"
"1816",4,450,1657,1,3,5,5,7,648869,"2"
"1817",15,1299,11628,0,2,35,5,4,275320,"2"
"1818",27,390,8573,1,4,70,9,10,750500,"2"
"1819",7,52,1966,1,2,15,6,5,475077,"2"
"1820",17,1030,606,1,1,5,14,4,876318,"2"
"1821",26,1028,5591,0,3,20,8,8,682205,"2"
"1822",26,753,11728,1,1,10,6,5,326581,"2"
"1823",6,932,210,1,2,15,10,6,291324,"2"
"1824",20,124,4808,0,2,5,5,5,305403,"2"
"1825",17,1080,10428,2,2,-9.13946587965908,7,4,878558,"2"
"1826",12,655,11189,1,2,5,8,5,237495,"2"
"1827",25,1186,3206,1,2,5,7,5,1012244,"2"
"1828",27,181,2608,1,3,100,3,7,154697,"2"
"1829",27,548,10720,2,3,30,6,5,509322,"2"
"1830",3,1387,9059,1,5,20,14,13,47320,"2"
"1831",10,1278,11549,1,2,25,10,5,773376,"2"
"1832",6,1170,11850,2,2,20,17,9,22136,"2"
"1833",26,358,5659,1,2,25,8,6,143751,"2"
"1834",22,791,8228,1,2,25,5,5,281705,"2"
"1835",25,211,3910,0,2,5,9,6,309571,"2"
"1836",10,488,12113,1,2,5,6,5,571030,"2"
"1837",21,1326,11343,1,1,15,7,3,148452,"2"
"1838",10,735,9632,1,1,5,3,2,493881,"2"
"1839",4,972,12444,1,2,20,5,6,121637,"2"
"1840",4,1202,7243,1,2,5,7,5,658465,"2"
"1841",13,128,11940,1,1,0,3,4,566301,"2"
"1842",8,440,10144,1,3,50,10,7,522173,"2"
"1843",7,473,2304,1,2,15,14,7,679970,"2"
"1844",30,1111,10789,1,2,30,11,5,781869,"2"
"1845",10,1207,8379,1,2,5,9,6,900258,"2"
"1846",13,1159,395,1,3,0,7,6,427555,"2"
"1847",27,1106,10532,1,3,20,14,7,938512,"2"
"1848",24,1117,1883,1,2,15,9,4,417037,"2"
"1849",7,10,3146,1,2,10,3,5,100088,"2"
"1850",26,991,3006,1,2,5,7,5,890128,"2"
"1851",6,845,5874,0,3,80,10,6,90565,"2"
"1852",4,484,6294,1,3,25,7,6,867504,"2"
"1853",7,473,3443,1,2,25,9,4,375346,"2"
"1854",13,606,11975,1,2,25,23,5,508808,"2"
"1855",21,336,191,0,3,0,12,9,990234,"2"
"1856",12,798,233,1,3,20,5,6,28109,"2"
"1857",20,281,7097,0,1,10,8,6,912329,"2"
"1858",20,788,913,1,2,15,11,6,815959,"2"
"1859",9,1298,9975,1,2,10,3,4,791695,"2"
"1860",4,72,7858,1,2,5,7,7,763676,"2"
"1861",13,199,12476,1,2,15,10,4,704199,"2"
"1862",8,827,5290,1,3,15,9,7,147681,"2"
"1863",26,302,4153,1,1,5,3,2,467419,"2"
"1864",11,164,7828,1,4,70,7,11,501917,"2"
"1865",6,592,8546,1,2,15,6,6,171842,"2"
"1866",6,932,5238,1,2,15,7,6,233527,"2"
"1867",17,1393,1382,1,2,0,6,7,1035970,"2"
"1868",6,933,7282,1,2,35,10,5,723684,"2"
"1869",20,1378,6088,2,2,10,9,8,394604,"2"
"1870",25,889,9697,1,2,15,2,6,881292,"2"
"1871",15,97,6222,1,2,25,6,5,86471,"2"
"1872",25,889,3433,1,2,15,4,6,142120,"2"
"1873",27,422,137,1,2,35,11,6,710134,"2"
"1874",22,913,10768,1,1,5,4,2,827021,"2"
"1875",10,1250,6804,1,3,0,8,9,577636,"2"
"1876",6,673,12181,0,2,70,3,6,520680,"2"
"1877",15,329,11165,1,1,70,8,3,764892,"2"
"1878",9,230,8178,1,1,10,11,3,543081,"2"
"1879",26,762,9130,1,2,15,13,7,202543,"2"
"1880",6,1022,3376,1,2,70,9,6,864621,"2"
"1881",8,1225,3947,1,2,10,10,5,621872,"2"
"1882",13,1310,3061,1,2,10,9,4,682229,"2"
"1883",26,432,2920,1,2,10,6,4,1014720,"2"
"1884",20,826,1398,1,2,5,4,5,123284,"2"
"1885",7,1040,4350,1,2,50,5,5,687040,"2"
"1886",6,1041,10222,1,2,10,3,5,587543,"2"
"1887",3,1387,2486,1,4,80,5,10,883729,"2"
"1888",10,996,2248,1,2,10,6,7,752878,"2"
"1889",6,1022,1437,1,1,50,6,3,658693,"2"
"1890",10,1407,8447,1,1,5,5,3,194492,"2"
"1891",3,1387,4194,1,4,40,4,9,808436,"2"
"1892",9,546,8340,1,1,15,4,4,272307,"2"
"1893",3,574,3815,1,4,45,4,9,113393,"2"
"1894",10,337,6905,1,2,20,3,4,548972,"2"
"1895",11,131,11392,1,2,25,10,5,911548,"2"
"1896",13,213,801,1,2,15,3,5,920884,"2"
"1897",20,158,621,0,2,45,14,5,688851,"2"
"1898",11,765,3888,0,3,30,15,8,222025,"2"
"1899",20,517,7494,1,2,25,4,6,939045,"2"
"1900",6,287,3107,1,3,15,7,7,828038,"2"
"1901",20,1112,5573,1,2,20,4,3,643901,"2"
"1902",6,384,252,1,2,30,7,8,370998,"2"
"1903",25,1063,8392,1,1,20,8,3,584924,"2"
"1904",20,953,1583,1,2,25,7,5,92326,"2"
"1905",14,420,5527,1,2,5,6,5,55199,"2"
"1906",16,1410,2414,1,1,5,5,2,143486,"2"
"1907",26,39,11246,1,1,5,5,4,163658,"2"
"1908",1,583,4697,1,3,15,18,6,808724,"2"
"1909",6,376,12081,0,2,5,20,4,917701,"2"
"1910",10,90,11215,1,2,15,6,6,801184,"2"
"1911",27,181,11799,0,4,80,12,9,57061,"2"
"1912",3,1229,4245,1,3,40,10,6,125197,"2"
"1913",22,726,3677,1,2,15,8,5,896377,"2"
"1914",27,390,9360,1,4,100,6,11,399203,"2"
"1915",10,603,3777,1,2,15,5,4,960408,"2"
"1916",27,548,6721,1,2,20,14,6,644551,"2"
"1917",10,70,2374,1,2,10,5,5,333015,"2"
"1918",20,1359,12217,1,2,5,7,5,738458,"2"
"1919",21,1251,8681,1,3,145,14,6,394968,"2"
"1920",6,1108,6348,1,2,25,7,8,1025651,"2"
"1921",18,639,11313,1,2,5,9,6,280535,"2"
"1922",16,732,6413,1,2,0,7,5,152039,"2"
"1923",26,39,9897,1,2,10,31,7,719418,"2"
"1924",6,994,5440,1,2.00441674391831,25,6,4,657201,"2"
"1925",4,144,880,3,2,50,6,4,907969,"2"
"1926",21,873,7279,1,2,20,4,4,307828,"2"
"1927",26,1028,2299,1,2,35,6,6,429700,"2"
"1928",16,352,1413,1,2,20,20,6,189717,"2"
"1929",0,793,9210,1,2,35,8,6,54657,"2"
"1930",27,181,664,1,5,100,6,10,117048,"2"
"1931",8,1,9221,1,2,30,6,6,65463,"2"
"1932",10,127,11757,0,2,10,5,4,376520,"2"
"1933",6,673,10576,1,2,0,9,6,605702,"2"
"1934",21,1251,10553,1,3,5,6,6,547452,"2"
"1935",21,1426,10499,1,3,45,6,8,169191,"2"
"1936",25,1044,9771,1,2,40,5,4,885293,"2"
"1937",8,1008,2243,1,3,40,6,6,725553,"2"
"1938",8,561,2224,1,3,5,10,8,607068,"2"
"1939",10,337,296,1,2,25,6,5,908631,"2"
"1940",21,1390,9401,3,3,25,6,6,78979,"2"
"1941",27,548,7388,2,2,25,28,7,400319,"2"
"1942",9,546,2067,1,1,15,2,3,401024,"2"
"1943",15,192,10168,1,2,50,6,4,473431,"2"
"1944",0,1405,7683,1,2,50,12,5,509639,"2"
"1945",4,1363,11639,1,2,10,12,8,776756,"2"
"1946",18,371,401,1,2,100,8,8,1028744,"2"
"1947",4,148,509,1,2,25,11,5,787083,"2"
"1948",14,429,10319,1,1,10,10,3,553680,"2"
"1949",4,910,3229,1,2,10,4,4,666224,"2"
"1950",20,1190,3732,1,2,20,8,6,842502,"2"
"1951",13,783,4836,1,1,5,3,3,134379,"2"
"1952",3,574,8141,1,2,100,14,5,447171,"2"
"1953",17,663,2963,1,2,20,6,5,112182,"2"
"1954",20,158,2295,1,1,5,4,3,872802,"2"
"1955",26,1215,10395,0,1,0,8,3,1000958,"2"
"1956",4,1282,8663,1,1,50,10,5,402311,"2"
"1957",10,1224,9206,1,2,35,4,6,92790,"2"
"1958",30,298,11678,2,2,40,11,5,553765,"2"
"1959",10,603,5658,1,2,30,7,5,416991,"2"
"1960",23,297,6879,1,2,15,7,5,15837,"2"
"1961",15,188,6080,1,2,20,7,5,632624,"2"
"1962",6,516,8770,1,3,15,6,5,646693,"2"
"1963",11,660,2390,1,2,15,18,6,1026918,"2"
"1964",6,1041,6572,1,2,15,9,5,470187,"2"
"1965",17,930,2687,1,3,5,18,9,582382,"2"
"1966",6,457,6232,1,2,0,7,7,451254,"2"
"1967",20,1243,11247,0,1,10,4,3,953611,"2"
"1968",26,886,11562,1,2,10,7,6,612777,"2"
"1969",8,912,11558,2,2,5,10,4,590643,"2"
"1970",6,1135,626,1,1,10,8,3,257874,"2"
"1971",20,863,1104,1,2,5,9,7,698521,"2"
"1972",11,765,2964,1,3,30,10,8,106066,"2"
"1973",6,487,7439,1,2,15,6,6,642362,"2"
"1974",13,829,6840,1,1,15,6,2,736010,"2"
"1975",10,712,7102,1,2,5,7,6,164231,"2"
"1976",6,770,2497,1,2,35,6,6,104392,"2"
"1977",10,356,263,1,2,15,4,5,729201,"2"
"1978",3,1387,10130,1,5,150,6,8,933507,"2"
"1979",7,1166,8598,1,2,15,10,8,426776,"2"
"1980",12,1254,5130,1,2,15,6,4,520848,"2"
"1981",7,1233,10730,1,2,10,3,4,1043128,"2"
"1982",16,350,8967,1,2,25,12,5,989240,"2"
"1983",20,124,5150,1,2,30,8,5,600896,"2"
"1984",25,286,8180,1,1,15,23,3,37967,"2"
"1985",7,964,10605,1,2,20,8,5,993825,"2"
"1986",6,898,7857,1,2,15,4,5,884611,"2"
"1987",7,129,1150,1,2,50,10,4,900069,"2"
"1988",11,660,9636,1,4,80,3,8,1037218,"2"
"1989",3,720,11621,1,2,10,4,5,672059,"2"
"1990",20,1161,941,0,1,20,6,4,351896,"2"
"1991",27,181,1076,1,5,70,7,10,221272,"2"
"1992",10,562,5904,1,2,40,4,4,207307,"2"
"1993",10,218,7209,1,2,40,6,5,341813,"2"
"1994",25,745,6957,1,2,10,9,5,220078,"2"
"1995",6,652,11487,1,3,80,6,6,317059,"2"
"1996",27,181,5254,1,4,20,8,9,762440,"2"
"1997",13,1083,592,1,2,15,9,4,638926,"2"
"1998",17,1196,3283,1,2,10,7,5,792155,"2"
"1999",7,1411,6523,0,1,5,3,3,889214,"2"
"2000",26,1216,12491,1,2,15,6,5,532570,"2"
"2001",21,694,7148,3,3,30,11,6,887160,"2"
"2002",9,772,10140,1,2,15,4,4,176743,"2"
"2003",17,869,10822,1,2,15,14,5,675402,"2"
"2004",8,217,10644,1,3,8.92860315829164,7,9,877986,"2"
"2005",4,40,3106,1,2,5,6,5,127762,"2"
"2006",20,497,378,1,2,0,9,7,81201,"2"
"2007",20,517,2491,1,2,10,8,5,175128,"2"
"2008",26,432,12443,1,1,20,7,3,935939,"2"
"2009",22,1320,8865,1,2,25,6,4,278387,"2"
"2010",10,127,10118,1,2,20,3,5,258414,"2"
"2011",10,661,8482,1,3,5,13,10,379750,"2"
"2012",21,1093,8045,1,3,0,7,6,339820,"2"
"2013",27,533,9339,1,2,35,13,5,220475,"2"
"2014",24,628,143,1,3,30,14,8,266871,"2"
"2015",7,255,6909,0,1,5,6,5,330756,"2"
"2016",27,269,9259,1,2,25,8,7,317918,"2"
"2017",8,828,3890,1,2,15,2,4,937365,"2"
"2018",27,533,6783,1,2,15,10,5,287667,"2"
"2019",4,1218,10531,1,2,20,5,5,278386,"2"
"2020",4,1218,2175,1,2,30,6,4,673576,"2"
"2021",27,216,11734,1,4,45,6,9,911274,"2"
"2022",12,787,12056,1,3,15,7,9,74587,"2"
"2023",6,1350,4700,1,3,40,8,6,528330,"2"
"2024",8,1403,9091,1,2,0,7,5,242821,"2"
"2025",11,883,135,1,4,30,11,12,671977,"2"
"2026",6,933,1620,1,2,15,10,5,400661,"2"
"2027",6,845,2698,1,1,65,9,2,313735,"2"
"2028",6,453,3656,1,3,0,9,6,231296,"2"
"2029",26,1222,6610,1,2,5,9,7,287640,"2"
"2030",21,107,4069,1,3,30,8,6,823221,"2"
"2031",10,803,7689,1,2,15,5,5,254869,"2"
"2032",20,158,12327,2,2,20,15,4,1021173,"2"
"2033",20,1339,1483,1,2,25,12,6,715062,"2"
"2034",11,131,1488,1,3,35,4,9,130429,"2"
"2035",3,175,3564,1,4,55,13,8,167984,"2"
"2036",10,151,708,1,3,15,6,7,566079,"2"
"2037",6,449,5056,0,2,5,6,5,963646,"2"
"2038",6,48,8461,1,2,10,5,4,585672,"2"
"2039",6,1041,5880,0,2,40,8,5,345794,"2"
"2040",20,158,10880,2,1,30,15,4,42731,"2"
"2041",8,463,2386,0,2,15,23,4,493059,"2"
"2042",9,772,8030,1,2,35,5,4,668970,"2"
"2043",26,1001,12258,1,2,0,5,5,296270,"2"
"2044",25,211,6052,1,2,25,9,4,100045,"2"
"2045",21,107,6501,1,2,25,6,4,871192,"2"
"2046",20,863,1172,1,2,20,9,6,754731,"2"
"2047",26,1085,1589,0,2,10,6,7,788916,"2"
"2048",25,513,4791,1,1,25,10,2,693272,"2"
"2049",20,158,9229,1,1,0,10,3,758975,"2"
"2050",20,1021,4531,1,2,10,4,4,1027138,"2"
"2051",13,778,10123,1,2,30,9,5,96393,"2"
"2052",13,1365,5872,1,2,30,5,4,200371,"2"
"2053",9,772,11892,1,2,0,6,4,160687,"2"
"2054",16,959,3392,1,1,0,6,3,50109,"2"
"2055",16,352,1413,1,2,25,15,7,202274,"2"
"2056",8,912,58,1,2,5,6,5,984562,"2"
"2057",13,1053,7597,1,2,0,5,7,844215,"2"
"2058",6,845,8916,0,2,15,10,6,314971,"2"
"2059",8,1425,3772,1,2,15,13,6,849876,"2"
"2060",10,88,8324,1,2,15,9,7,385436,"2"
"2061",4,571,6102,1,2,20,8,5,243443,"2"
"2062",5,82,11036,1,3,20,7,6,366390,"2"
"2063",0,146,11169,1,2,15,9,4,978342,"2"
"2064",27,181,1287,1,4,80,3,8,365833,"2"
"2065",26,240,9611,1,2,35,7,5,75869,"2"
"2066",4,1282,9426,1,2,30,7,7,805938,"2"
"2067",22,649,611,1,2,0,6,5,257498,"2"
"2068",7,108,7942,1,2,20,7,7,478273,"2"
"2069",7,709,1082,1,2,35,6,3,364776,"2"
"2070",4,1218,7428,1,2,5,8,4,604891,"2"
"2071",20,922,11608,1,2,0,6,4,318756,"2"
"2072",6,652,850,1,2,5,11,8,543264,"2"
"2073",20,1339,8556,0,2,5,7,3,875955,"2"
"2074",25,889,3140,1,2,15,17,5,172337,"2"
"2075",26,227,12110,1,2,0,6,5,680152,"2"
"2076",10,636,11174,1,1,20,9,2,405587,"2"
"2077",25,889,1339,1,2,30,4,6,387066,"2"
"2078",3,1387,4194,1,3,20,12,7,578538,"2"
"2079",6,1269,2317,1,2,15,6,4,944840,"2"
"2080",3,720,3189,1,2,20,5,5,987359,"2"
"2081",9,210,5427,1,2,20,23,7,758941,"2"
"2082",7,1166,9958,1,1,5,3,2,354465,"2"
"2083",13,1160,10212,1,2,25,6,4,736590,"2"
"2084",6,1181,238,2,2,70,10,5,887209,"2"
"2085",4,447,166,1,2,80,5,5,424526,"2"
"2086",25,745,6957,1,3,35,10,9,828883,"2"
"2087",22,974,5380,1,1,20,5,2,764546,"2"
"2088",27,390,8710,1,3,65,6,8,85174,"2"
"2089",13,778,9086,1,2,30,5,3,375209,"2"
"2090",26,896,9195,1,2,25,3,4,566854,"2"
"2091",0,81,2839,1,2,25,11,5,10260,"2"
"2092",8,696,5829,1,2,20,8,5.46844589495575,266496,"2"
"2093",22,1320,8865,1,2,45,4,5,940333,"2"
"2094",16,232,3455,1,2,5,5,5,883842,"2"
"2095",12,559,4949,1,2,10,2,4,334333,"2"
"2096",4,707,12501,1,2,10,19,6,132983,"2"
"2097",4,741,3542,1,2,40,6,6,268336,"2"
"2098",6,1384,5326,1,2,15,8,5,645124,"2"
"2099",4,707,12501,1,2,10,23,5,1000490,"2"
"2100",11,131,8614,1,1,20,5,3,306562,"2"
"2101",6,452,7340,1,2,15,5,5,143725,"2"
"2102",20,481,7127,1,2,25,11,6,321547,"2"
"2103",26,762,11994,1,3,10,13,8,223829,"2"
"2104",10,488,8102,1,2,5,6,5,570070,"2"
"2105",26,1085,1589,0,2,20,6,7,513469,"2"
"2106",21,645,4158,1,3,20,7,7,902467,"2"
"2107",8,463,6973,0,1.70811923840851,0,9,3,854170,"2"
"2108",1,583,12163,1,2,60,9,4,700318,"2"
"2109",26,919,6228,1,2,10,13,4,790468,"2"
"2110",4,55,9819,1,2,25,9,5,118706,"2"
"2111",6,724,5298,1,2,10,11,5,738358,"2"
"2112",4,1334,9215,3,1,0,11,3,214043,"2"
"2113",11,883,8858,1,4,15,7,12,1029200,"2"
"2114",6,187,9695,1,3,15,7,5,769423,"2"
"2115",7,749,5327,1,2,0,8,5,836536,"2"
"2116",3,574,3815,1,3,20,15,7,312756,"2"
"2117",7,800,8757,1,2,20,3.41206189979217,5,515597,"2"
"2118",4,72,5007,1,3,10,7,5,595038,"2"
"2119",20,385,11289,1,2,20,14,5,414144,"2"
"2120",11,394,7584,1,2,15,10,6,206425,"2"
"2121",25,745,785,1,2,30,8,6,812624,"2"
"2122",26,1001,11376,1,2,20,15,5,1021787,"2"
"2123",13,1160,964,1,2,20,9,7,254515,"2"
"2124",6,673,2685,1,3,35,7,5,835325,"2"
"2125",25,1118,643,1,1,5,4,2,489822,"2"
"2126",11,660,5953,1,4,40,8,9,139835,"2"
"2127",6,1253,8759,1,4,25,10,8,135526,"2"
"2128",6,706,10083,1,2,10,4,2,362796,"2"
"2129",4,512,2332,0,2,0,8,5,603128,"2"
"2130",26,39,2005,1,2,20,11,5,768873,"2"
"2131",26,1085,6409,1,2,30,5,7,405305,"2"
"2132",4,571,7688,1,2,15,8,4,312029,"2"
"2133",26,39,85,1,1,0,9,3,118927,"2"
"2134",10,151,708,1,2,10,5,5,888748,"2"
"2135",4,208,10709,1,2,20,9,6,742932,"2"
"2136",5,1418,4885,1,1,50,4,3,251934,"2"
"2137",0,885,8209,1,2,25,7,5,826586,"2"
"2138",6,1384,501,1,2,30,7,5,293327,"2"
"2139",27,269,2101,1,4,20,11,10,225424,"2"
"2140",12,79,10699,1,2.84954375501672,20,7,9,527794,"2"
"2141",7,709,3782,1,2,40,7,6,517945,"2"
"2142",11,521,5788,2,2,15,11,7,674571,"2"
"2143",20,158,4322,0,2,15,4,4,870519,"2"
"2144",4,598,10055,1,2,20,9,4,976657,"2"
"2145",7,157,1548,1,3,25,7,7,356163,"2"
"2146",10,151,60,1,3,20,6,7,971667,"2"
"2147",4,1218,12185,1,3,20,7,6,232762,"2"
"2148",8,912,5485,1,3,10,5,6,770449,"2"
"2149",13,503,2934,1,1,5,6,2,168414,"2"
"2150",13,1142,9835,1,2,20,12,6,386208,"2"
"2151",10,1382,11682,1,1,0,5,3,713631,"2"
"2152",21,363,7868,1,4,10,13,13,582321,"2"
"2153",15,316,17,1,2,25,14,5,424217,"2"
"2154",27,1394,4186,1,3,25,14,7,51776,"2"
"2155",6,275,6876,1,2,15,8,6,853790,"2"
"2156",26,358,9434,1,2,10,11,5,118535,"2"
"2157",27,390,3969,1,3,10,11,8,289192,"2"
"2158",27,390,8801,1,4,75,4,10,345821,"2"
"2159",4,529,3343,1,2,15,5,4,882580,"2"
"2160",4,328,4394,1,2,15,4,4,668041,"2"
"2161",24,927,4016,1,3,35,6,6,269202,"2"
"2162",6,487,835,1,2,30,6,6,876408,"2"
"2163",13,1212,7228,1,2,20,5,4,476477,"2"
"2164",10,76,1841,1,2,25,11,6,904318,"2"
"2165",26,1215,10881,1,2,10,7,7,545300,"2"
"2166",21,611,3060,1,1,75,4,3,1025153,"2"
"2167",10,1407,6655,1,3,20,5,6,305144,"2"
"2168",20,1112,5573,1,2,0,4,4,1043159,"2"
"2169",3,1006,2343,1,2,25,5,4,609046,"2"
"2170",13,531,7975,1,2,10,5,5,277441,"2"
"2171",6,1350,5830,1,3,50,9,6,554683,"2"
"2172",13,730,11068,1,2,65,20,4,324435,"2"
"2173",4,208,2970,1,2,45,12,7,763597,"2"
"2174",6,697,3036,1,2,25,9,6,699742,"2"
"2175",6,1253,9889,1,4,100,14,8,393745,"2"
"2176",26,358,1773,1,3,20,11,7,326362,"2"
"2177",27,548,2513,1,1,40,8,3,296101,"2"
"2178",4,55,5361,1,2,5,4,5,505527,"2"
"2179",26,761,2372,0,1,5,3,5,326689,"2"
"2180",10,712,3780,1,2,45,9.42816181646214,4,533156,"2"
"2181",21,935,10451,1,3,20,7,7,154314,"2"
"2182",3,1229,281,1,2,25,9,5,883724,"2"
"2183",20,342,11529,1,2,0,9,4,878123,"2"
"2184",4,605,7329,1,3,0,8,6,841453,"2"
"2185",1,1169,8127,1,2,20,13,5,709220,"2"
"2186",5,1318,6824,1,3,30,12,6,353119,"2"
"2187",0,1333,4338,1,2,25,5,5,114311,"2"
"2188",26,1259,1919,1,2,15,7,8,444977,"2"
"2189",9,431,1848,1,1,15,19,3,977787,"2"
"2190",25,674,10122,1,2,10,7,4,587653,"2"
"2191",10,337,2194,1,2,0,7,5,244500,"2"
"2192",9,670,7949,1,3,5,6,6,395406,"2"
"2193",10,151,7723,1,3,25,4,9,188207,"2"
"2194",10,1203,950,1,2,35,5,6,716188,"2"
"2195",22,816,12104,1,2,0,9,5,691318,"2"
"2196",20,254,10698,0,2,50,11,6,440179,"2"
